state_long,state_short,city_state,mj_legal,lat,long,sighting_date,short_description,,
California,CA,San Diego CA,Yes,32.8312,-117.1225,9/8/2018,{cak} Backyard with wife. She noticed 3 star like lights in the sky in formation and hovering in place. She was able to show me the lights and then we both watched them for over 15 minutes. They stayed in formation and moved slowly to the south and some w,,
California,CA,San Diego CA,Yes,32.8312,-117.1225,9/16/2018,falling angel,,
California,CA,San Diego CA,Yes,32.8312,-117.1225,10/5/2018,{tjd} We were flying into San Diego and noticed this UFO being tracked by several military jets.,,
California,CA,San Diego CA,Yes,32.8312,-117.1225,10/21/2018,{cak} triangle bottom 3 white circle not lit but visible flying low constant speed no sound,,
California,CA,San Diego CA,Yes,32.8312,-117.1225,10/27/2018,{tjd} Looked like a solid object that was hovering and then going in different directions. Left a fire like trail. Object disappeared within 3 minutes.,,
California,CA,San Diego CA,Yes,32.8312,-117.1225,10/28/2018,{tjd} Two reflective objects in sky over University City/Miramar area,,
California,CA,San Francisco CA,Yes,37.7561,-122.4429,2/11/2018,{rjl} 4-5 orbs in,,
California,CA,San Francisco CA,Yes,37.7561,-122.4429,2/24/2018,{rjl} explosion and then white chem trail descending downward and west over golden gate,,
California,CA,San Francisco CA,Yes,37.7561,-122.4429,7/4/2018,{dr}star like object came from right hovered and returned right during fireworks,,
California,CA,San Francisco CA,Yes,37.7561,-122.4429,10/7/2018,{tjd} Telepathic communication so I went out and saw people looking up trying to take photos,,
California,CA,San Francisco CA,Yes,37.7561,-122.4429,10/7/2018,"{tjd} Stationary white light with one beam downward, then three beams upward.",,
California,CA,San Francisco CA,Yes,37.7561,-122.4429,10/26/2018,{tjd} I saw it in the picture after I took it.,,
California,CA,San Jacinto CA,Yes,33.797,-116.9915,5/13/2018,{cak} Translucent spherical orb with three lights in it.,,
California,CA,San Jose CA,Yes,37.302,-121.8488,3/26/2018,{cak} explosion so loud we thought a car hit our house.,,
California,CA,San Jose CA,Yes,37.302,-121.8488,6/25/2018,"{td} Was a Brite light, in shape of circle looked like a portal opening and closed. With a loud 3 second delay of a boom",,
California,CA,San Jose CA,Yes,37.302,-121.8488,9/17/2018,{rjl} Telepathy. Follows. Ordered. Sound.,,
California,CA,San Jose CA,Yes,37.302,-121.8488,11/4/2018,{jpg} They are always with me. The Aliens.,,
California,CA,San Leandro CA,Yes,37.7071,-122.1601,1/22/2018,"{cak} addendum to Jan 22, 2018 sighting Antioch Calif",,
California,CA,San Leandro CA,Yes,37.7071,-122.1601,12/7/2018,"{rjl} Very  bright light in sky, moving slowly over more than an hour",,
California,CA,San Leandro CA,Yes,37.7071,-122.1601,12/21/2018,{rjl} 4 red/white lights ascending moving west,,
California,CA,San Luis Obispo CA,Yes,35.2671,-120.6689,5/14/2018,"{cak} Slow moving fireball, piece broke off and pulsated. Disintegrated in air.",,
California,CA,San Luis Obispo CA,Yes,35.2671,-120.6689,8/4/2018,{cak} Bright white and red hovering ufo with jittery movements. Watched it for 45 minutes.,,
California,CA,San Marcos CA,Yes,33.135,-117.1743,7/18/2018,"{td} Object moved like a plane then stopped mid air, looked like a Star with slow reflections",,
Texas,TX,San Marcos TX,No,29.8766,-97.9311,4/23/2018,"{rjl} Driving, saw something fly by that I've never seen before.",,
California,CA,San Mateo CA,Yes,37.5522,-122.3122,11/6/2018,"{jpg} bright light in the sky, looked like a star but bigger, hovered for a few minutes or so, then dimmed, and sped off to the other side of the horizon in seconds, where it hovered",,
California,CA,San Rafael CA,Yes,37.9905,-122.5222,12/4/2018,{rjl} 4 glowing transparent like sphere objects hovering in formation over SF Bay in broad daylight rush hour traffic near the Richmond-San Rafael Bridge,,
California,CA,San Ramon CA,Yes,37.7625,-121.9366,11/6/2018,"{jpg} A disk that changed from red, blue, green and white",,
Arizona,AZ,San Tan Valley AZ,Yes,33.1879,-111.5473,9/2/2018,{jpg} same color as clouds but a little darker-rust brown color,,
Michigan,MI,Sandusky MI,Yes,43.421,-82.8335,4/22/2018,{rjl} 6 seen moving all over interruption on cell phone video with very disturbing sounds,,
Ohio,OH,Sandusky OH,Yes,41.4472,-82.7009,8/4/2018,{jpg} Like a massive slow moving star and the light just shut off without any clouds in the way and it was dead silent,,
Ohio,OH,Sandusky OH,Yes,41.4472,-82.7009,10/7/2018,"{tjd} Video of it, a ball of bright light like a star almost moving ok and it gained speed and then disappeared",,
Ohio,OH,Sandusky OH,Yes,41.4472,-82.7009,11/25/2018,"{jpg} The video doesn't depict the essential eye view of the lighted craft, it wasn't plane like, it was slow moving but a had some gradual speed.",,
Oregon,OR,Sandy OR,Yes,45.3986,-122.269,1/3/2018,{dr}Comet like streak across cloudy nighttime sky,,
Florida,FL,Sanford FL,Yes,28.7892,-81.276,1/22/2018,{jpg} Orange glowing ball moving through clouds.,,
Florida,FL,Sanford FL,Yes,28.7892,-81.276,7/1/2018,{cak} Did not see one this time,,
Florida,FL,Sanford FL,Yes,28.7892,-81.276,8/15/2018,{rjl} Star-Like Object moving at fast speed in one direction.,,
Florida,FL,Sanford FL,Yes,28.7892,-81.276,10/30/2018,{tjd} Unknown entity in my house,,
Maine,ME,Sanford ME,Yes,43.4244,-70.7573,3/18/2018,{RJL} Its very bright and something I haven't seen before.,,
Texas,TX,Sanger TX,No,33.3736,-97.1697,12/28/2018,"{dr}It was like a ball of fire that had geometric laser like shape, constantly getting bigger and smaller.",,
California,CA,Santa Ana CA,Yes,33.7366,-117.8819,1/4/2018,{dr}Star like Object Moving Across The Sky,,
California,CA,Santa Ana CA,Yes,33.7366,-117.8819,10/23/2018,"{cak} Binoculars looking at moon, black round object moving slowly to the right above the moon to SW.",,
California,CA,Santa Ana CA,Yes,33.7366,-117.8819,12/26/2018,{tjd} It was hovering and green lights were glowing it stayed in one spot hovering then it vanished I was to afraid to film it,,
Utah,UT,Santa Clara UT,Yes,37.1312,-113.6561,8/31/2018,{td} Triangle multi colored swayed hovered descended ascended,,
California,CA,Santa Clarita CA,Yes,34.4119,-118.5036,4/10/2018,{rjl} White object moving in the sky,,
California,CA,Santa Cruz CA,Yes,36.9788,-122.0346,2/12/2018,{cak} doing a video about air gun than saw ufo after recording,,
California,CA,Santa Cruz CA,Yes,36.9788,-122.0346,10/2/2018,"{jpg} glowing object, at first thought to be jet cause we are under flight plan for SFO but this object going in different direction. Glowed white (see attached photo with magnifying glass). Knew it was not a plane or copter.",,
California,CA,Santa Cruz CA,Yes,36.9788,-122.0346,10/7/2018,"{tjd} Bright orange moving object that ejected two smaller object, then became larger with beams of light that looked like search lights that radiated 20 feet in all directions.",,
New Mexico,NM,Santa Fe NM,Yes,35.6619,-105.9818,1/8/2018,"{cak} I was taking pictures after dusk. When I put my pictures on my computer, I saw a round, transparent object amid and behind the clouds.",,
New Mexico,NM,Santa Fe NM,Yes,35.6619,-105.9818,1/11/2018,"{cak} Strange Jack Frost configuration on windshield of car January 11, 2018",,
New Mexico,NM,Santa Fe NM,Yes,35.6619,-105.9818,10/5/2018,{jpg} still in sky huge light composed of several lights in sifting patterns,,
New Mexico,NM,Santa Fe NM,Yes,35.6619,-105.9818,2/1/2018,"{jpg} Driving N on 84/285 from Santé Fe NM, large saucer shaped object hovering out drivers side window - could be lenticular cloud",,
New Mexico,NM,Santa Fe NM,Yes,35.6619,-105.9818,9/14/2018,"{cak} Driving up Santa Fe ski basin mountain, perfect blue sky, two identical white non-reflective discs with domed top.",,
Texas,TX,Santa Fe TX,No,29.3891,-95.1005,8/22/2018,{rjl} I was looking up and thought I saw a satellite until it abruptly changed direction several times. It made a wobbly path all over the place and is still visible now as I type.,,
California,CA,Santa Monica CA,Yes,34.0232,-118.4813,5/25/2018,{td} was black then as it went west towards the sun it was like a very bright star.,,
Florida,FL,Santa Rosa Beach FL,Yes,30.396,-86.2288,8/18/2018,{dr}I was in the car when I saw it and I got a really good picture.,,
California,CA,Santa Rosa CA,Yes,38.4465,-122.7059,2/6/2018,"{cak} noticed a yellow orb like craft with a foggy haze on a crystal clear night, traveling from the west going east. observed till zipping away leaving huge gas vapors",,
California,CA,Santa Rosa CA,Yes,38.4465,-122.7059,5/2/2018,{jpg} the light that brought me a message,,
California,CA,Santa Rosa CA,Yes,38.4465,-122.7059,5/8/2018,"{td} Saw orange light in sky for 30+ min then it moved got closer, descended and saw a triangle with lights",,
California,CA,Santa Rosa CA,Yes,38.4465,-122.7059,5/26/2018,{rjl} Have no dreams of last night. Marks on my arm when I noticed this afternoon,,
California,CA,Santa Rosa CA,Yes,38.4465,-122.7059,8/25/2018,{td} Camera captured flying orbs and two classic flying saucer-like lights inside my apartment.,,
California,CA,Santee CA,Yes,32.8555,-116.9848,3/15/2018,{rjl} Bright light.,,
California,CA,Santee CA,Yes,32.8555,-116.9848,11/27/2018,{cak} Dark triangular craft with neon green circle lights in each corner flying directly behind two marine corps helicopters.,,
Oklahoma,OK,Sapulpa OK,Yes,36.009,-96.0983,1/28/2018,{dr}{td}One outside smoke a cigarette and seen this multi-colored orb flashing all different colors is it flew side to side but wobbling like top,,
Oklahoma,OK,Sapulpa OK,Yes,36.009,-96.0983,7/18/2018,{td} Me and my son was outside playing with a star finder app and seen a glowing orb in the sky that we thought was a star,,
Florida,FL,Sarasota FL,Yes,27.3391,-82.5439,1/25/2018,{rjl} Several rotating/spinning objects near sun reflecting the sun. Caught by accident when recording in slow motion chem trails.,,
Florida,FL,Sarasota FL,Yes,27.3391,-82.5439,2/13/2018,{cak} Bright glowing red orange shape moving north to south then changing votes west.,,
Florida,FL,Sarasota FL,Yes,27.3391,-82.5439,4/17/2018,{cak} There were 4 lights shaped in a V that flew through the sky in in same position and one light that moved around to the west of the craft(s). The moving light came close to the others then far away. They all moved quickly.,,
New York,NY,Saratoga Springs NY,Yes,43.0674,-73.7775,9/23/2018,{dr}White orb changed to a red/orange flying wing structure.,,
Florida,FL,Satellite Beach FL,Yes,28.1782,-80.602,1/11/2018,"{cak} Wild and erratic, a hovering & glowing object with blinking lights danced around the sky",,
Florida,FL,Satellite Beach FL,Yes,28.1782,-80.602,3/22/2018,{td}My son and I noticed an object in the sky that appeared stationary and then moved in and eastward direction and a relatively slow pace and then appear to move north once it got out over the ocean.,,
New York,NY,Saugerties NY,Yes,42.075,-73.9484,9/29/2018,{jpg} 2 bright red oval shape appeared then disappeared then reappeared.,,
Massachusetts,MA,Saugus MA,Yes,42.468,-71.0145,9/2/2018,"{cak} I believe 99.99% of sightings to be hoaxes, what was seen and captured on video has my family scared and non believers freaked out.",,
Wisconsin,WI,Sauk City WI,No,43.2722,-89.7306,8/26/2018,"{rjl} Glowing object low in the sky, followed by a flash and a car losing all power",,
Minnesota,MN,Sauk Rapids MN,Yes,45.5981,-94.154,4/21/2018,{rjl} 3 Orange lights or maybe 3 pairs close together flew by at an amazing speed.,,
New York,NY,Sauquoit NY,Yes,43.0042,-75.2599,7/21/2018,"{cak} Looked to sky, saw what I assumed was a plane with lights trailing behind, lights scattered, disappeared...one light in opposite direction went into a cloud, did not see it reappear.",,
New Jersey,NJ,SAYREVILLE NJ,Yes,40.4655,-74.3237,9/1/2018,{td} MANY COLORS CHANGED DIRECTION ABRUPTLY,,
Maine,ME,Scarborough ME,Yes,43.5983,-70.3351,2/7/2018,{tjd} Came into picture and took off,,
Maine,ME,Scarborough ME,Yes,43.5983,-70.3351,12/24/2018,{tjd} 5 lights appears to moved up and down and down and up. Disappeared instantly.,,
West Virginia,WV,Scott Depot WV,Yes,38.4418,-81.9168,9/6/2018,"{jpg} Looked like google image of typical triangle UFO. Moved like normal airplane, made plane engine noise. 3 yellow lights unblinking, 1 red in middle.",,
West Virginia,WV,Scott Depot WV,Yes,38.4418,-81.9168,12/10/2018,{cak} One pulsating red light then 3 fixed white lights on dark boomerang object headlining east parallel to I64,,
Oregon,OR,Scottsburg OR,Yes,43.654,-123.8168,3/27/2018,{cak} Huge craft over Douglas City,,
Arizona,AZ,Scottsdale AZ,Yes,33.6872,-111.865,5/25/2018,{cak} A shaped image with lighted lights,,
Arizona,AZ,Scottsdale AZ,Yes,33.6872,-111.865,6/12/2018,"{cak} Bright. Started defending. Moved stopped, moved stopped, accelerated off",,
Arizona,AZ,Scottsdale AZ,Yes,33.6872,-111.865,7/26/2018,{cak} Moved extremely fast and seemed to bounce around. Light s pulsated randomly,,
Arizona,AZ,Scottsdale AZ,Yes,33.6872,-111.865,10/8/2018,{tjd} hovering glowing yellow like object for about 2 minutes then dove east/down and vanished.,,
Arizona,AZ,Scottsdale AZ,Yes,33.6872,-111.865,12/26/2018,"{tjd} 3 lights in sky, lower one brightest, two others no as bright. Hovering in sky north of Phoenix.",,
Arizona,AZ,Scottsdale AZ,Yes,33.6872,-111.865,12/26/2018,{tjd} Saw a UFO while driving.,,
New Jersey,NJ,Sea bright NJ,Yes,40.3653,-73.9769,7/14/2018,{cak} Fast in speed. Saucer like in appearance.,,
Delaware,DE,Seaford DE,Yes,38.6539,-75.6118,3/18/2018,{rjl} Observed 2 cylindrical object move erratically in a line merge then disappear into thin air,,
Arkansas,AR,Searcy AR,Yes,35.2419,-91.7351,10/11/2018,"{tjd} Emitted reflection, changed altitude, and position.",,
Maine,ME,Searsport ME,Yes,44.4675,-68.9191,7/12/2018,"{td} Small, white disc that moved a great distance is a short time",,
Oregon,OR,Seaside OR,Yes,45.9894,-123.9213,7/5/2018,"{jpg} While taking sunset pictures, I noticed a perfect UFO cloud. I took 2 pictures and then went for my 300 mm zoom. While changing lenses the UFO suddenly left up and out to the west creating a black hole and emitted strange beams of light backward.",,
Oregon,OR,Seaside OR,Yes,45.9894,-123.9213,7/19/2018,{cak} Object appeared over Pacific Ocean and continued towards Astoria Oregon,,
Washington,WA,SeaTac WA,Yes,47.4444,-122.2985,1/11/2018,{cak} Very slow moving. No blinking lights. Was in view for short time then slowly disappeared. Reappeared on lower horizon,,
Washington,WA,SeaTac WA,Yes,47.4444,-122.2985,6/17/2018,"{rjl} Initially looked like a reflective bubble, upon closer inspection with binoculars, transparent circular object, lined with lights inside and pulsed color in the center.",,
Washington,WA,Seattle WA,Yes,47.6217,-122.3238,2/17/2018,{cak} about three weeks after Seattle trip found something on four different photos I had taken. Kind of freaked me out. never noticed object before.,,
Washington,WA,Seattle WA,Yes,47.6217,-122.3238,3/25/2018,{jpg} Video taping/sun/clouds seen fact object go by reviewed iPad seen incredibly fast object go by up in the sky,,
Washington,WA,Seattle WA,Yes,47.6217,-122.3238,7/21/2018,"{td} On July 21st at approximately 22:00, hours after witnessing previous spherical object passing my house, a second one passes directly overhead while at Kinnear Park in Queen Anne moving in straight line directly from the west.",,
